iteration,chamberId,stationIdx,startDay,endDay,projectId,testId,category,tempC,humidity,durationDays,needsVoltage,dueDateDays,samples,sampleIdx
2,T010,0,46,61,P24,CU_25,CONSUMER_USAGE,25,85%,15,false,70,3,0
2,T010,0,71,86,P28,CU_25,CONSUMER_USAGE,25,85%,15,false,120,2,0
2,T010,1,35,50,P23,CU_25,CONSUMER_USAGE,25,85%,15,false,50,3,2
2,T010,1,50,65,P47,CU_25,CONSUMER_USAGE,25,85%,15,false,70,3,2
2,T010,1,71,86,P16,CU_25,CONSUMER_USAGE,25,85%,15,false,120,2,0
2,T010,2,35,50,P35,CU_25,CONSUMER_USAGE,25,85%,15,false,50,3,2
2,T010,2,56,71,P44,CU_25,CONSUMER_USAGE,25,85%,15,false,95,2,0
2,T010,3,35,50,P11,CU_25,CONSUMER_USAGE,25,85%,15,false,50,3,2
2,T010,4,40,55,P7,CU_25,CONSUMER_USAGE,25,85%,15,false,50,3,1
2,T010,5,31,46,P20,CU_25,CONSUMER_USAGE,25,85%,15,false,60,3,0
2,T010,5,46,61,P36,CU_25,CONSUMER_USAGE,25,85%,15,false,70,3,0
2,T010,6,36,51,P32,CU_25,CONSUMER_USAGE,25,85%,15,false,60,3,0
2,T010,7,40,55,P43,CU_25,CONSUMER_USAGE,25,85%,15,false,60,3,2
2,T010,8,40,55,P8,CU_25,CONSUMER_USAGE,25,85%,15,false,60,5,3
2,T010,9,46,61,P12,CU_25,CONSUMER_USAGE,25,85%,15,false,70,3,0
2,T011,0,30,45,P31,CU_32,CONSUMER_USAGE,32,85%,15,false,30,4,1
2,T011,0,45,60,P43,CU_32,CONSUMER_USAGE,32,85%,15,false,60,3,0
2,T011,0,65,80,P44,CU_32,CONSUMER_USAGE,32,85%,15,false,95,2,1
2,T011,0,80,95,P3,CU_32,CONSUMER_USAGE,32,85%,15,false,95,2,1
2,T011,1,35,50,P48,CU_32,CONSUMER_USAGE,32,85%,15,false,30,3,1
2,T011,1,50,65,P24,CU_32,CONSUMER_USAGE,32,85%,15,false,70,3,1
2,T011,1,70,85,P27,CU_32,CONSUMER_USAGE,32,85%,15,false,95,2,1
2,T011,1,85,100,P39,CU_32,CONSUMER_USAGE,32,85%,15,false,120,2,1
2,T011,2,40,55,P19,CU_32,CONSUMER_USAGE,32,85%,15,false,30,3,0
2,T011,2,55,70,P47,CU_32,CONSUMER_USAGE,32,85%,15,false,70,3,0
2,T011,2,70,85,P50,CU_32,CONSUMER_USAGE,32,85%,15,false,95,2,1
2,T011,2,90,105,P4,CU_32,CONSUMER_USAGE,32,85%,15,false,120,2,1
2,T011,3,35,50,P40,CU_32,CONSUMER_USAGE,32,85%,15,false,50,3,1
2,T011,3,50,65,P36,CU_32,CONSUMER_USAGE,32,85%,15,false,70,3,1
2,T011,3,75,90,P15,CU_32,CONSUMER_USAGE,32,85%,15,false,95,2,1
2,T011,4,40,55,P23,CU_32,CONSUMER_USAGE,32,85%,15,false,50,3,0
2,T011,4,80,95,P28,CU_32,CONSUMER_USAGE,32,85%,15,false,120,2,1
2,T011,5,40,55,P35,CU_32,CONSUMER_USAGE,32,85%,15,false,50,3,0
2,T011,5,80,95,P16,CU_32,CONSUMER_USAGE,32,85%,15,false,120,2,1
2,T011,6,40,55,P7,CU_32,CONSUMER_USAGE,32,85%,15,false,50,3,2
2,T011,7,40,55,P11,CU_32,CONSUMER_USAGE,32,85%,15,false,50,3,0
2,T011,8,35,50,P20,CU_32,CONSUMER_USAGE,32,85%,15,false,60,3,1
2,T011,8,50,65,P12,CU_32,CONSUMER_USAGE,32,85%,15,false,70,3,1
2,T011,9,40,55,P32,CU_32,CONSUMER_USAGE,32,85%,15,false,60,3,1
2,T011,10,40,55,P8,CU_32,CONSUMER_USAGE,32,85%,15,false,60,5,4
2,T012,0,15,30,P11,EE_32,OTHER,32,NORMAL,15,false,50,3,0
2,T012,0,30,45,P3,EE_32,OTHER,32,NORMAL,15,false,95,2,0
2,T012,1,20,35,P43,EE_32,OTHER,32,NORMAL,15,false,60,3,0
2,T012,1,35,50,P15,EE_32,OTHER,32,NORMAL,15,false,95,2,0
2,T013,0,25,40,P31,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,30,4,3
2,T013,0,40,55,P7,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,50,3,0
2,T013,0,55,70,P27,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,95,2,1
2,T013,0,70,85,P39,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,120,2,1
2,T013,1,25,35,P48,PERF_10,OTHER,10,NORMAL,10,false,30,3,1
2,T013,1,35,50,P43,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,60,3,1
2,T013,1,50,65,P44,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,95,2,1
2,T013,1,65,80,P3,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,95,2,1
2,T013,2,25,40,P48,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,30,3,2
2,T013,2,40,55,P8,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,60,5,2
2,T013,2,55,70,P50,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,95,2,1
2,T013,2,75,90,P4,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,120,2,1
2,T013,3,30,45,P19,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,30,3,1
2,T013,3,45,60,P47,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,70,3,1
2,T013,3,60,75,P15,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,95,2,1
2,T013,4,25,35,P40,PERF_10,OTHER,10,NORMAL,10,false,50,3,1
2,T013,4,40,50,P24,PERF_10,OTHER,10,NORMAL,10,false,70,3,1
2,T013,4,51,61,P50,PERF_10,OTHER,10,NORMAL,10,false,95,2,0
2,T013,4,61,71,P28,PERF_10,OTHER,10,NORMAL,10,false,120,2,0
2,T013,5,25,40,P40,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,50,3,2
2,T013,5,40,55,P24,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,70,3,2
2,T013,5,61,71,P4,PERF_10,OTHER,10,NORMAL,10,false,120,2,0
2,T013,6,30,45,P23,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,50,3,1
2,T013,6,46,56,P44,PERF_10,OTHER,10,NORMAL,10,false,95,2,0
2,T013,6,61,71,P16,PERF_10,OTHER,10,NORMAL,10,false,120,2,0
2,T013,7,30,45,P35,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,50,3,1
2,T013,7,65,80,P28,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,120,2,1
2,T013,8,30,45,P11,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,50,3,1
2,T013,8,65,80,P16,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,120,2,1
2,T013,9,25,35,P20,PERF_10,OTHER,10,NORMAL,10,false,60,3,1
2,T013,9,40,50,P36,PERF_10,OTHER,10,NORMAL,10,false,70,3,1
2,T013,10,25,40,P20,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,60,3,2
2,T013,10,40,55,P36,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,70,3,2
2,T013,11,30,40,P32,PERF_10,OTHER,10,NORMAL,10,false,60,3,1
2,T013,11,40,50,P12,PERF_10,OTHER,10,NORMAL,10,false,70,3,1
2,T015,0,15,25,P40,PERF_25,OTHER,25,NORMAL,10,false,50,3,1
2,T015,0,30,46,P8,EE_25,OTHER,25,NORMAL,16,false,60,5,0
2,T015,1,15,25,P7,PERF_25,OTHER,25,NORMAL,10,false,50,3,2
2,T015,1,30,40,P8,PERF_25,OTHER,25,NORMAL,10,false,60,5,1
2,T015,1,45,55,P3,PERF_25,OTHER,25,NORMAL,10,false,95,2,0
2,T015,2,15,25,P11,PERF_25,OTHER,25,NORMAL,10,false,50,3,2
2,T015,2,30,40,P8,FREEZE_25,OTHER,25,NORMAL,10,false,60,5,4
2,T015,2,45,61,P28,EE_25,OTHER,25,NORMAL,16,false,120,2,0
2,T015,3,15,31,P20,EE_25,OTHER,25,NORMAL,16,false,60,3,0
2,T015,3,35,51,P50,EE_25,OTHER,25,NORMAL,16,false,95,2,0
2,T015,4,15,25,P20,PERF_25,OTHER,25,NORMAL,10,false,60,3,1
2,T015,4,30,46,P24,EE_25,OTHER,25,NORMAL,16,false,70,3,0
2,T015,5,20,36,P32,EE_25,OTHER,25,NORMAL,16,false,60,3,0
2,T015,5,45,55,P28,PERF_25,OTHER,25,NORMAL,10,false,120,2,1
2,T016,0,15,31,P46,EE_25,OTHER,25,NORMAL,16,true,50,3,0
2,T016,0,35,45,P18,PERF_25,OTHER,25,NORMAL,10,true,70,3,1
2,T016,0,45,55,P9,PERF_25,OTHER,25,NORMAL,10,true,95,3,2
2,T016,1,15,25,P46,PERF_25,OTHER,25,NORMAL,10,true,50,3,1
2,T016,1,30,46,P14,EE_25,OTHER,25,NORMAL,16,true,60,4,0
2,T016,2,20,36,P2,EE_25,OTHER,25,NORMAL,16,true,50,5,0
2,T016,2,45,61,P22,EE_25,OTHER,25,NORMAL,16,true,120,2,0
2,T016,3,20,30,P2,PERF_25,OTHER,25,NORMAL,10,true,50,5,1
2,T016,3,30,40,P14,PERF_25,OTHER,25,NORMAL,10,true,60,4,1
2,T016,3,45,55,P22,PERF_25,OTHER,25,NORMAL,10,true,120,2,1
2,T016,4,20,30,P2,FREEZE_25,OTHER,25,NORMAL,10,true,50,5,4
2,T016,4,30,40,P24,PERF_25,OTHER,25,NORMAL,10,false,70,3,1
2,T016,4,45,61,P34,EE_25,OTHER,25,NORMAL,16,true,120,2,0
2,T016,5,20,30,P5,PERF_25,OTHER,25,NORMAL,10,true,50,4,1
2,T016,5,30,46,P30,EE_25,OTHER,25,NORMAL,16,true,70,3,0
2,T017,0,10,15,P42,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,30,4,3
2,T017,0,15,20,P5,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,50,4,2
2,T017,0,25,30,P37,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,60,4,2
2,T017,0,30,35,P6,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,70,4,2
2,T017,0,40,45,P38,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,95,2,1
2,T017,1,10,15,P13,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,30,8,0
2,T017,1,15,20,P5,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,50,4,3
2,T017,1,25,30,P37,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,60,4,3
2,T017,1,30,35,P6,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,70,4,3
2,T017,1,40,45,P9,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,95,3,0
2,T017,2,10,15,P13,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,30,8,1
2,T017,2,15,20,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,50,4,0
2,T017,2,25,30,P49,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,60,4,0
2,T017,2,30,35,P18,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,70,3,0
2,T017,2,40,45,P9,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,95,3,1
2,T017,3,10,15,P13,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,30,8,2
2,T017,3,15,20,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,50,4,1
2,T017,3,25,30,P49,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,60,4,1
2,T017,3,30,35,P18,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,70,3,1
2,T017,3,40,45,P9,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,95,3,2
2,T017,4,10,15,P13,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,30,8,3
2,T017,4,15,20,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,50,4,2
2,T017,4,25,30,P49,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,60,4,2
2,T017,4,30,35,P18,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,70,3,2
2,T017,4,40,45,P22,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,120,2,0
2,T017,5,10,15,P13,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,30,8,4
2,T017,5,15,20,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,50,4,3
2,T017,5,25,30,P49,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,60,4,3
2,T017,5,30,40,P21,GAS_43,GAS,43,NORMAL,10,true,95,3,0
2,T017,5,40,45,P22,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,120,2,1
2,T018,0,15,25,P42,PERF_10,OTHER,10,NORMAL,10,true,30,4,3
2,T018,0,25,40,P25,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,30,5,2
2,T018,0,40,55,P26,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,60,4,1
2,T018,0,60,75,P21,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,95,3,1
2,T018,0,75,90,P10,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,120,2,1
2,T018,1,15,30,P13,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,30,8,5
2,T018,1,30,45,P2,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,50,5,2
2,T018,1,45,60,P1,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,60,4,1
2,T018,1,60,75,P33,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,95,3,1
2,T018,2,25,40,P42,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,30,4,1
2,T018,2,40,55,P37,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,60,4,3
2,T018,2,61,71,P38,PERF_10,OTHER,10,NORMAL,10,true,95,2,0
2,T018,3,20,30,P2,PERF_10,OTHER,10,NORMAL,10,true,50,5,3
2,T018,3,30,45,P17,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,50,4,2
2,T018,3,45,60,P41,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,70,4,3
2,T018,3,65,80,P38,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,95,2,1
2,T018,4,25,40,P29,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,50,4,3
2,T018,4,40,55,P49,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,60,4,3
2,T018,4,70,85,P9,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,95,3,0
2,T018,5,25,35,P46,PERF_10,OTHER,10,NORMAL,10,true,50,3,1
2,T018,5,35,50,P5,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,50,4,0
2,T018,5,61,71,P22,PERF_10,OTHER,10,NORMAL,10,true,120,2,0
2,T019,0,10,15,P13,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,30,8,5
2,T019,0,15,25,P26,GAS_43,GAS,43,NORMAL,10,true,60,4,0
2,T019,0,25,30,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,60,4,0
2,T019,0,30,40,P33,GAS_43,GAS,43,NORMAL,10,true,95,3,0
2,T019,0,40,45,P34,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,120,2,0
2,T019,1,10,15,P13,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,30,8,6
2,T019,1,15,25,P37,GAS_43,GAS,43,NORMAL,10,true,60,4,0
2,T019,1,25,30,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,60,4,1
2,T019,1,30,40,P38,GAS_43,GAS,43,NORMAL,10,true,95,2,0
2,T019,1,40,45,P34,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,120,2,1
2,T019,2,10,15,P13,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,30,8,7
2,T019,2,15,25,P49,GAS_43,GAS,43,NORMAL,10,true,60,4,0
2,T019,2,25,30,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,60,4,2
2,T019,2,30,40,P9,GAS_43,GAS,43,NORMAL,10,true,95,3,0
2,T019,2,40,45,P45,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,120,2,0
2,T019,3,0,10,P29,GAS_43,GAS,43,NORMAL,10,true,50,4,0
2,T019,3,10,15,P29,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,50,4,0
2,T019,3,15,25,P1,GAS_43,GAS,43,NORMAL,10,true,60,4,0
2,T019,3,25,30,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,60,4,3
2,T019,3,30,40,P22,GAS_43,GAS,43,NORMAL,10,true,120,2,0
2,T019,3,40,45,P45,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,120,2,1
2,T019,4,0,10,P46,GAS_43,GAS,43,NORMAL,10,true,50,3,0
2,T019,4,10,15,P29,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,50,4,1
2,T019,4,15,25,P14,GAS_43,GAS,43,NORMAL,10,true,60,4,0
2,T019,4,25,30,P14,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,60,4,0
2,T019,4,30,40,P34,GAS_43,GAS,43,NORMAL,10,true,120,2,0
2,T019,4,40,45,P10,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,120,2,0
2,T019,5,0,10,P2,GAS_43,GAS,43,NORMAL,10,true,50,5,0
2,T019,5,10,15,P29,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,50,4,2
2,T019,5,25,30,P14,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,60,4,1
2,T019,5,30,40,P45,GAS_43,GAS,43,NORMAL,10,true,120,2,0
2,T019,5,40,45,P10,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,120,2,1
2,T020,0,20,30,P17,PERF_25,OTHER,25,NORMAL,10,true,50,4,1
2,T020,0,30,40,P30,PERF_25,OTHER,25,NORMAL,10,true,70,3,1
2,T020,0,45,55,P34,PERF_25,OTHER,25,NORMAL,10,true,120,2,1
2,T020,1,20,30,P32,PERF_25,OTHER,25,NORMAL,10,false,60,3,1
2,T020,1,30,46,P36,EE_25,OTHER,25,NORMAL,16,false,70,3,0
2,T020,2,20,30,P43,PERF_25,OTHER,25,NORMAL,10,false,60,3,2
2,T020,2,30,40,P36,PERF_25,OTHER,25,NORMAL,10,false,70,3,1
2,T020,2,45,61,P4,EE_25,OTHER,25,NORMAL,16,false,120,2,0
2,T020,3,30,40,P47,PERF_25,OTHER,25,NORMAL,10,false,70,3,2
2,T020,3,45,55,P4,PERF_25,OTHER,25,NORMAL,10,false,120,2,1
2,T020,4,30,46,P12,EE_25,OTHER,25,NORMAL,16,false,70,3,0
2,T020,5,30,40,P12,PERF_25,OTHER,25,NORMAL,10,false,70,3,1
2,T020,5,45,61,P10,EE_25,OTHER,25,NORMAL,16,true,120,2,0
2,T021,0,25,40,P46,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,50,3,2
2,T021,0,40,55,P14,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,60,4,1
2,T021,0,61,71,P34,PERF_10,OTHER,10,NORMAL,10,true,120,2,0
2,T021,1,30,40,P26,PERF_10,OTHER,10,NORMAL,10,true,60,4,3
2,T021,1,40,50,P30,PERF_10,OTHER,10,NORMAL,10,true,70,3,1
2,T021,1,61,71,P10,PERF_10,OTHER,10,NORMAL,10,true,120,2,0
2,T021,2,30,45,P32,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,60,3,2
2,T021,2,45,60,P6,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,70,4,3
2,T021,2,65,80,P22,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,120,2,1
2,T021,3,30,40,P8,PERF_10,OTHER,10,NORMAL,10,false,60,5,3
2,T021,3,40,55,P30,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,70,3,2
2,T021,3,65,80,P34,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,120,2,1
2,T021,4,30,40,P14,PERF_10,OTHER,10,NORMAL,10,true,60,4,3
2,T021,4,40,55,P12,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,70,3,2
2,T021,4,70,85,P45,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,120,2,1
2,T021,5,35,45,P6,PERF_10,OTHER,10,NORMAL,10,true,70,4,3
2,T021,5,45,60,P18,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,70,3,2
2,T022,0,15,30,P25,EE_16,OTHER,16,NORMAL,15,true,30,5,1
2,T022,0,30,45,P37,EE_16,OTHER,16,NORMAL,15,true,60,4,1
2,T022,0,45,55,P41,PERF_16,OTHER,16,NORMAL,10,true,70,4,2
2,T022,0,60,70,P21,PERF_16,OTHER,16,NORMAL,10,true,95,3,0
2,T022,0,70,80,P45,PERF_16,OTHER,16,NORMAL,10,true,120,2,0
2,T022,1,15,25,P25,PERF_16,OTHER,16,NORMAL,10,true,30,5,4
2,T022,1,25,35,P29,PERF_16,OTHER,16,NORMAL,10,true,50,4,2
2,T022,1,40,50,P37,PERF_16,OTHER,16,NORMAL,10,true,60,4,2
2,T022,1,60,70,P33,PERF_16,OTHER,16,NORMAL,10,true,95,3,0
2,T022,2,15,30,P13,EE_16,OTHER,16,NORMAL,15,true,30,8,1
2,T022,2,30,45,P49,EE_16,OTHER,16,NORMAL,15,true,60,4,1
2,T022,2,45,60,P21,EE_16,OTHER,16,NORMAL,15,true,95,3,1
2,T022,2,60,70,P9,PERF_16,OTHER,16,NORMAL,10,true,95,3,0
2,T022,3,15,25,P13,PERF_16,OTHER,16,NORMAL,10,true,30,8,4
2,T022,3,30,45,P1,EE_16,OTHER,16,NORMAL,15,true,60,4,1
2,T022,3,45,60,P33,EE_16,OTHER,16,NORMAL,15,true,95,3,1
2,T022,4,15,30,P29,EE_16,OTHER,16,NORMAL,15,true,50,4,1
2,T022,4,40,50,P49,PERF_16,OTHER,16,NORMAL,10,true,60,4,2
2,T022,5,20,35,P5,EE_16,OTHER,16,NORMAL,15,true,50,4,0
2,T022,5,40,50,P1,PERF_16,OTHER,16,NORMAL,10,true,60,4,2
2,T023,0,0,10,P5,GAS_43,GAS,43,NORMAL,10,true,50,4,0
2,T023,0,10,15,P29,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,50,4,3
2,T023,0,25,30,P14,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,60,4,2
2,T023,0,30,40,P10,GAS_43,GAS,43,NORMAL,10,true,120,2,0
2,T023,1,0,10,P17,GAS_43,GAS,43,NORMAL,10,true,50,4,0
2,T023,1,10,15,P46,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,50,3,0
2,T023,1,25,30,P14,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,60,4,3
2,T023,2,10,15,P46,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,50,3,1
2,T023,2,15,25,P30,GAS_43,GAS,43,NORMAL,10,true,70,3,0
2,T023,2,25,30,P30,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,70,3,0
2,T023,3,10,15,P46,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,50,3,2
2,T023,3,15,25,P41,GAS_43,GAS,43,NORMAL,10,true,70,4,0
2,T023,3,25,30,P30,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,70,3,1
2,T023,4,10,15,P2,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,50,5,0
2,T023,4,15,25,P6,GAS_43,GAS,43,NORMAL,10,true,70,4,0
2,T023,4,25,30,P30,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,70,3,2
2,T023,5,10,15,P2,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,50,5,1
2,T023,5,15,25,P18,GAS_43,GAS,43,NORMAL,10,true,70,3,0
2,T023,5,25,30,P41,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,70,4,0
2,T025,0,15,30,P13,CU_32,CONSUMER_USAGE,32,85%,15,true,30,8,7
2,T025,0,30,45,P29,CU_32,CONSUMER_USAGE,32,85%,15,true,50,4,1
2,T025,0,45,60,P37,CU_32,CONSUMER_USAGE,32,85%,15,true,60,4,1
2,T025,0,70,85,P21,CU_32,CONSUMER_USAGE,32,85%,15,true,95,3,0
2,T025,1,25,40,P25,CU_32,CONSUMER_USAGE,32,85%,15,true,30,5,4
2,T025,1,40,55,P26,CU_32,CONSUMER_USAGE,32,85%,15,true,60,4,2
2,T025,1,55,70,P18,CU_32,CONSUMER_USAGE,32,85%,15,true,70,3,0
2,T025,1,70,85,P33,CU_32,CONSUMER_USAGE,32,85%,15,true,95,3,0
2,T025,2,25,40,P42,CU_32,CONSUMER_USAGE,32,85%,15,true,30,4,3
2,T025,2,40,55,P14,CU_32,CONSUMER_USAGE,32,85%,15,true,60,4,2
2,T025,2,70,85,P9,CU_32,CONSUMER_USAGE,32,85%,15,true,95,3,2
2,T025,3,30,45,P2,CU_32,CONSUMER_USAGE,32,85%,15,true,50,5,4
2,T025,3,45,60,P49,CU_32,CONSUMER_USAGE,32,85%,15,true,60,4,1
2,T025,3,71,86,P38,CU_32,CONSUMER_USAGE,32,85%,15,true,95,2,0
2,T025,4,31,46,P46,CU_32,CONSUMER_USAGE,32,85%,15,true,50,3,0
2,T025,4,50,65,P1,CU_32,CONSUMER_USAGE,32,85%,15,true,60,4,2
2,T025,4,71,86,P22,CU_32,CONSUMER_USAGE,32,85%,15,true,120,2,0
2,T025,5,35,50,P5,CU_32,CONSUMER_USAGE,32,85%,15,true,50,4,3
2,T025,5,50,65,P41,CU_32,CONSUMER_USAGE,32,85%,15,true,70,4,0
2,T025,5,71,86,P34,CU_32,CONSUMER_USAGE,32,85%,15,true,120,2,0
2,T025,6,35,50,P17,CU_32,CONSUMER_USAGE,32,85%,15,true,50,4,0
2,T025,6,50,65,P6,CU_32,CONSUMER_USAGE,32,85%,15,true,70,4,2
2,T025,6,76,91,P10,CU_32,CONSUMER_USAGE,32,85%,15,true,120,2,0
2,T025,7,46,61,P30,CU_32,CONSUMER_USAGE,32,85%,15,true,70,3,0
2,T025,7,80,95,P45,CU_32,CONSUMER_USAGE,32,85%,15,true,120,2,0
2,T026,0,30,46,P44,EE_25,OTHER,25,NORMAL,16,false,95,2,0
2,T026,1,30,40,P44,PERF_25,OTHER,25,NORMAL,10,false,95,2,1
2,T026,1,45,55,P10,PERF_25,OTHER,25,NORMAL,10,true,120,2,1
2,T026,2,35,45,P50,PERF_25,OTHER,25,NORMAL,10,false,95,2,1
2,T026,2,45,61,P16,EE_25,OTHER,25,NORMAL,16,false,120,2,0
2,T026,3,45,55,P16,PERF_25,OTHER,25,NORMAL,10,false,120,2,1
2,T027,0,35,45,P18,PERF_10,OTHER,10,NORMAL,10,true,70,3,2
2,T028,0,20,30,P5,PERF_16,OTHER,16,NORMAL,10,true,50,4,3
2,T028,0,35,50,P41,EE_16,OTHER,16,NORMAL,15,true,70,4,1
2,T028,1,20,35,P17,EE_16,OTHER,16,NORMAL,15,true,50,4,0
2,T028,1,45,60,P9,EE_16,OTHER,16,NORMAL,15,true,95,3,1
2,T028,2,20,30,P17,PERF_16,OTHER,16,NORMAL,10,true,50,4,3
2,T028,2,30,45,P27,EE_16,OTHER,16,NORMAL,15,false,95,2,1
2,T028,2,45,60,P45,EE_16,OTHER,16,NORMAL,15,true,120,2,1
2,T028,3,30,45,P3,EE_16,OTHER,16,NORMAL,15,false,95,2,1
